label_id,paxinos_name,proposed_acronym,proposed_name,acronym_basis,basis_detail,confidence,review_status,current_structure_acronym,current_structure_name,resource_action,r,g,b,duplicate_resolution
148,"secondary auditory cortex, dorsal area",AuD,"secondary auditory cortex, dorsal area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: AuD,official_local,pending_review,AuD,"secondary auditory cortex, dorsal area",kept_for_review_or_manual_approval,255,250,0,
149,"secondary auditory cortex, ventral area",AuV,"secondary auditory cortex, ventral area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: AuV,official_local,pending_review,AuV,"secondary auditory cortex, ventral area",kept_for_review_or_manual_approval,255,253,178,
150,basal nucleus (Meynert),B,basal nucleus (Meynert),manual_common_neuroanatomy,common Paxinos-style abbreviation,high,pending_review,BNM_150,basal nucleus (Meynert),kept_for_review_or_manual_approval,255,251,178,
152,B9 serotonin cells,B9,B9 serotonin cells,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,BSC_152,B9 serotonin cells,kept_for_review_or_manual_approval,118,239,217,
153,bed nucleus of the anterior commissure,BAC,bed nucleus of the anterior commissure,manual_common_neuroanatomy,descriptive common abbreviation,high,pending_review,BNOTAC_153,bed nucleus of the anterior commissure,kept_for_review_or_manual_approval,212,69,0,
154,bed nucleus of the accessory olfactory tract,BAOT,bed nucleus of the accessory olfactory tract,manual_common_neuroanatomy,descriptive common abbreviation,high,pending_review,BNOTAO_154,bed nucleus of the accessory olfactory tract,kept_for_review_or_manual_approval,255,245,0,
155,basal ganglia,BasGan,basal ganglia,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,BG_155,basal ganglia,kept_for_review_or_manual_approval,233,214,0,
156,nucleus of the brachium of the inferior colliculus,BraICol,nucleus of the brachium of the inferior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NOTBOT_156,nucleus of the brachium of the inferior colliculus,kept_for_review_or_manual_approval,0,47,255,
157,basolateral amygdaloid nucleus,BLA,basolateral amygdaloid nucleus,manual_common_neuroanatomy,common abbreviation for basolateral amygdala/amygdaloid nucleus,high,pending_review,BAN_157,basolateral amygdaloid nucleus,kept_for_review_or_manual_approval,212,92,59,
158,"basolateral amygdaloid nucleus, anterior part",BLAa,"basolateral amygdaloid nucleus, anterior part",manual_common_neuroanatomy,BLA + anterior part,high,pending_review,BANAP_158,"basolateral amygdaloid nucleus, anterior part",kept_for_review_or_manual_approval,255,123,89,
159,"basolateral amygdaloid nucleus, posterior part",BLAp,"basolateral amygdaloid nucleus, posterior part",manual_common_neuroanatomy,BLA + posterior part,high,pending_review,BANPP_159,"basolateral amygdaloid nucleus, posterior part",kept_for_review_or_manual_approval,255,54,0,
160,"basolateral amygdaloid nucleus, ventral part",BLAv,"basolateral amygdaloid nucleus, ventral part",manual_common_neuroanatomy,BLA + ventral part,high,pending_review,BANVP_160,"basolateral amygdaloid nucleus, ventral part",kept_for_review_or_manual_approval,255,195,178,
162,"basomedial amygdaloid nucleus, anterior part",BMAa,"basomedial amygdaloid nucleus, anterior part",manual_common_neuroanatomy,BMA + anterior part,high,pending_review,BANAP_162,"basomedial amygdaloid nucleus, anterior part",kept_for_review_or_manual_approval,255,56,0,
163,"basomedial amygdaloid nucleus, posterior part",BMAp,"basomedial amygdaloid nucleus, posterior part",manual_common_neuroanatomy,BMA + posterior part,high,pending_review,BANPP_163,"basomedial amygdaloid nucleus, posterior part",kept_for_review_or_manual_approval,255,195,178,
164,Barrington's nucleus,Bar,Barrington's nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,BSN_164,Barrington's nucleus,kept_for_review_or_manual_approval,25,174,223,
165,Botzinger complex,Bot,Botzinger complex,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,BC_165,Botzinger complex,kept_for_review_or_manual_approval,25,192,247,
166,whole brain,root,whole brain,paxinos_raw_broad_structure,root/whole-brain label,high,pending_review,WB_166,whole brain,kept_for_review_or_manual_approval,102,102,102,
168,C1 adrenaline cells,C1,C1 adrenaline cells,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CAC_168,C1 adrenaline cells,kept_for_review_or_manual_approval,76,199,239,
170,C3 adrenaline cells,C3,C3 adrenaline cells,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CAC_170,C3 adrenaline cells,kept_for_review_or_manual_approval,0,173,231,
171,hippocampus proper,CA,hippocampus proper,manual_common_neuroanatomy,common abbreviation for Ammon horn/CA fields,high,pending_review,HP_171,hippocampus proper,kept_for_review_or_manual_approval,245,255,178,
172,field CA1 of the hippocampus,CA1,field CA1 of the hippocampus,manual_common_neuroanatomy,standard CA field,high,pending_review,FCOTH_172,field CA1 of the hippocampus,kept_for_review_or_manual_approval,188,212,0,
174,field CA3 of the hippocampus,CA3,field CA3 of the hippocampus,manual_common_neuroanatomy,standard CA field,high,pending_review,FCOTH_174,field CA3 of the hippocampus,kept_for_review_or_manual_approval,213,233,59,
175,nucleus of the central acoustic tract,CAco,nucleus of the central acoustic tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NOTCAT_175,nucleus of the central acoustic tract,kept_for_review_or_manual_approval,74,23,203,
176,cell bridges of the ventral striatum,CB,cell bridges of the ventral striatum,manual_common_neuroanatomy,descriptive abbreviation,high,pending_review,CBOTVS_176,cell bridges of the ventral striatum,kept_for_review_or_manual_approval,255,240,0,
177,central canal,cc,central canal,manual_common_neuroanatomy,"standard abbreviation, review case",high,pending_review,CC_177,central canal,kept_for_review_or_manual_approval,255,178,200,
178,caudomedial entorhinal cortex,CauEnt,caudomedial entorhinal cortex,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CEC_178,caudomedial entorhinal cortex,kept_for_review_or_manual_approval,197,233,0,
179,central gray,CGra,central gray,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CG_179,central gray,kept_for_review_or_manual_approval,133,242,150,
180,"central gray, alpha part",CGraAlp,"central gray, alpha part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CGAP_180,"central gray, alpha part",kept_for_review_or_manual_approval,89,255,112,
181,"central gray, beta part",CGraBet,"central gray, beta part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CGBP_181,"central gray, beta part",kept_for_review_or_manual_approval,89,233,110,
182,"central gray, gamma part",CGraGam,"central gray, gamma part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CGGP_182,"central gray, gamma part",kept_for_review_or_manual_approval,0,255,39,
183,"central gray, nucleus O",CGraO,"central gray, nucleus O",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CGNO_183,"central gray, nucleus O",kept_for_review_or_manual_approval,0,233,37,
184,central gray of the pons,CGraPon,central gray of the pons,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CGOTP_184,central gray of the pons,kept_for_review_or_manual_approval,178,255,191,
185,caudal interstitial nucleus of the medial longitudinal fasciculus,CIntMLonFas,caudal interstitial nucleus of the medial longitudinal fasciculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CINOTM_185,caudal interstitial nucleus of the medial longitudinal fasciculus,kept_for_review_or_manual_approval,0,223,108,
186,central nucleus of the inferior colliculus,CIC,central nucleus of the inferior colliculus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,CNOTIC_186,central nucleus of the inferior colliculus,kept_for_review_or_manual_approval,178,191,255,
187,centrolateral thalamic nucleus,CL,centrolateral thalamic nucleus,manual_common_neuroanatomy,standard thalamic abbreviation,high,pending_review,CTN_187,centrolateral thalamic nucleus,kept_for_review_or_manual_approval,255,189,89,
188,caudal linear nucleus of the raphe,CLi,caudal linear nucleus of the raphe,manual_common_neuroanatomy,standard abbreviation,high,pending_review,CLNOTR_188,caudal linear nucleus of the raphe,kept_for_review_or_manual_approval,118,223,204,
189,central medial thalamic nucleus,CM,central medial thalamic nucleus,manual_common_neuroanatomy,standard thalamic abbreviation,high,pending_review,CMTN_189,central medial thalamic nucleus,kept_for_review_or_manual_approval,255,154,0,
190,caudal periolivary nucleus,CPer,caudal periolivary nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CPN_190,caudal periolivary nucleus,kept_for_review_or_manual_approval,102,205,239,
191,caudate putamen (striatum),CPu,caudate putamen (striatum),manual_common_neuroanatomy,common Paxinos-style abbreviation for caudate putamen,high,pending_review,CPS_191,caudate putamen (striatum),kept_for_review_or_manual_approval,255,236,0,
192,nucleus of the commissural stria terminalis,CST,nucleus of the commissural stria terminalis,manual_common_neuroanatomy,common abbreviation for commissural stria terminalis nucleus,high,pending_review,NOTCST_192,nucleus of the commissural stria terminalis,kept_for_review_or_manual_approval,44,255,0,
193,caudoventrolateral reticular nucleus,CauR,caudoventrolateral reticular nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CRN_193,caudoventrolateral reticular nucleus,kept_for_review_or_manual_approval,76,174,207,
194,cerebellum,CB_194,cerebellum,manual_common_neuroanatomy,standard broad abbreviation,high,pending_review,C_194,cerebellum,kept_for_review_or_manual_approval,0,203,48,Acronym CB duplicated with label_id 176; suffixed with label_id for uniqueness.
195,central amygdaloid nucleus,CeA,central amygdaloid nucleus,manual_common_neuroanatomy,common abbreviation for central amygdala/amygdaloid nucleus,high,pending_review,CAN_195,central amygdaloid nucleus,kept_for_review_or_manual_approval,255,106,59,
196,"central amygdaloid nucleus, capsular part",CeC,"central amygdaloid nucleus, capsular part",manual_common_neuroanatomy,common abbreviation for central amygdala capsular part,high,pending_review,CANCP_196,"central amygdaloid nucleus, capsular part",kept_for_review_or_manual_approval,255,60,0,
197,central cervical nucleus of the spinal cord,CCerSpiCor,central cervical nucleus of the spinal cord,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CCNOTS_197,central cervical nucleus of the spinal cord,kept_for_review_or_manual_approval,134,107,203,
198,"central amygdaloid nucleus, lateral division",CeL,"central amygdaloid nucleus, lateral division",manual_common_neuroanatomy,common abbreviation for central amygdala lateral division,high,pending_review,CANLD_198,"central amygdaloid nucleus, lateral division",kept_for_review_or_manual_approval,255,196,178,
199,"central amygdaloid nucleus, medial division",CeM,"central amygdaloid nucleus, medial division",manual_common_neuroanatomy,common abbreviation for central amygdala medial division,high,pending_review,CANMD_199,"central amygdaloid nucleus, medial division",kept_for_review_or_manual_approval,255,129,89,
200,"cingulate cortex, area 1",Cg1,"cingulate cortex, area 1",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: Cg1,official_local,pending_review,Cg1,"cingulate cortex, area 1",kept_for_review_or_manual_approval,241,244,142,
201,"cingulate cortex, area 2",Cg2,"cingulate cortex, area 2",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: Cg2,official_local,pending_review,Cg2,"cingulate cortex, area 2",kept_for_review_or_manual_approval,219,223,107,
202,circular nucleus,Cir,circular nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CN_202,circular nucleus,kept_for_review_or_manual_approval,233,116,0,
203,claustrum,Cl,claustrum,manual_common_neuroanatomy,common abbreviation,high,pending_review,C_203,claustrum,kept_for_review_or_manual_approval,255,234,89,
204,cuneiform nucleus,CnF,cuneiform nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,CN_204,cuneiform nucleus,kept_for_review_or_manual_approval,0,207,255,
